domain,Include as News? (Y/N),Coding Notes,score,rounded_n_shares,rounded_n_accts,fb_score,mturk_score,budak_score,allsides_score,allsides_score_community,pew_score,news_fakenews_proj,news_googlenews,news_manual,news_tvnews_data,news_webshrinker,news_ribiero,news_n,news_is_news
ottawasun.com,,,0.1807,100,100,,,,,,,,,,,1,1,1,1
thepacker.com,,,0.1624,300,100,,,,,,,,,,,1,1,1,1
thenewatlantis.com,,,0.1624,100,100,,,,,,,,,,,1,1,1,1
theawesomer.com,,,-0.1087,100,100,,,,,,,,0,,,1,1,1,1
warwickonline.com,,,-0.1858,100,100,,,,,,,,,,1,1,1,2,1
thegameawards.com,,,0.0997,200,100,,,,,,,,0,,,1,1,1,1
joe.ie,,,-0.0717,100,100,,,,,,,,1,,,1,1,1,1
cosmiclog.nbcnews.com,,,-0.1467,100,100,,,,,,,,,,,1,1,1,1
bungalower.com,,,0.0671,100,100,,,,,,,,,,,1,1,1,1
milforddailynews.com,,,-0.0005,200,100,,,,,,,,,,1,1,1,2,1
itworldcanada.com,,,0.0997,100,100,,,,,,,,,,,1,1,1,1
firstwordpharma.com,,,-0.0717,100,100,,,,,,,,,,,1,1,1,1
bfmtv.com,,,-0.1467,100,100,,,,,,,,,,,1,1,1,1
publicbroadcasting.net,,,-0.1763,100,100,,,,,,,,,,,1,1,1,1
wibx950.com,,,0.1744,100,100,,,,,,,,,,,1,1,1,1
napavalleyregister.com,,,0.1744,100,100,,,,,,,,,,1,1,1,2,1
yankeemagazine.com,,,-0.0249,100,100,,,,,,,,,,1,0,1,1,1
gcaptain.com,,,0.0105,200,100,,,,,,,,,,,1,1,1,1
cecildaily.com,,,0.1744,100,100,,,,,,,,,,1,1,1,2,1
delawarestatenews.net,,,0.0786,300,100,,,,,,,,,,1,1,1,2,1
thelocal.es,,,0.1113,100,100,,,,,,,,,,,1,1,1,1
enenews.com,,,0.1113,200,100,,,,,,,,,,,1,1,1,1
lavanguardia.com,,,-0.1368,100,100,,,,,,,,,,,1,1,1,1
thedickinsonpress.com,,,0.1744,100,100,,,,,,,,,,1,1,1,2,1
dailycomet.com,,,0.045,100,100,,,,,,,,,,1,1,1,2,1
northcountrypublicradio.org,,,-0.1763,200,100,,,,,,,,,,,1,1,1,1
lfpress.com,,,0.0105,100,100,,,,,,,,,,,1,1,1,1
crave.cnet.co.uk,,,-0.1763,100,100,,,,,,,,,,,1,1,1,1
wdam.com,,,0.1866,100,100,,,,,,,,,,1,1,1,2,1
voiceofrussia.com,,,-0.0505,200,100,,,,,,,,,,,1,1,1,1
cambridge-news.co.uk,,,-0.0139,100,100,,,,,,,,1,,,1,1,1,1
aolnews.com,,,0.1866,100,100,,,,,,,,,,,1,1,1,1
taipeitimes.com,,,-0.0505,100,100,,,,,,,,,,,1,1,1,1
stevieawards.com,,,0.0903,100,100,,,,,,,,,,,1,1,1,1
wilmingtonbiz.com,,,0.0903,100,100,,,,,,,,,,,1,1,1,1
ozarksfirst.com,,,0.1232,100,100,,,,,,,,,,1,1,1,2,1
raleighco.com,,,-0.0881,200,100,,,,,,,,,,,1,1,1,1
eveningtimes.co.uk,,,-0.0881,100,100,,,,,,,,,,,1,1,1,1
rbjdaily.com,,,0.1866,100,100,,,,,,,,,,,1,1,1,1
krcrtv.com,,,-0.0139,100,100,,,,,,,,,,1,1,1,2,1
live.cnet.com,,,0.1553,100,100,,,,,,,,0,,,1,1,1,1
wvalways.com,,,0.0565,200,100,,,,,,,,0,,,1,1,1,1
list25.com,,,0.0218,100,100,,,,,,,,,,,1,1,1,1
dailybulletin.com,,,0.1866,100,100,,,,,,,,,,1,1,1,2,1
lifedaily.com,,,0.0903,100,100,,,,,,,,,,,1,1,1,1
businessinsider.sg,,,-0.0139,100,100,,,,,,,,,,,1,1,1,1
photos.orlandoweekly.com,,,0.1353,100,100,,,,,,,,,,,1,1,1,1
home.edweb.net,,,-0.0026,200,100,,,,,,,,,,,1,1,1,1
wbal.tv,,,0.1022,100,100,,,,,,,,,,,1,1,1,1
nwherald.com,,,0.1991,100,100,,,,,,,,,,1,1,1,2,1
blog.ravenpublicity.com,,,0.1353,200,100,,,,,,,,,,,1,1,1,1
midhudsonnews.com,,,-0.0026,200,100,,,,,,,,,,1,1,1,2,1
gafollowers.com,,,0.1991,100,100,,,,,,,,0,,,1,1,1,1
riverheadlocal.com,,,0.1353,100,100,,,,,,,,,,,1,1,1,1
outlandertvnews.com,,,0.0682,100,100,,,,,,,,,,,1,1,1,1
capecod.com,,,0.0682,100,100,,,,,,,,,,,1,1,1,1
wmbfnews.com,,,0.1677,100,100,,,,,,,,1,,,1,1,1,1
provideocoalition.com,,,-0.1977,200,100,,,,,,,,,,,1,1,1,1
onenewspage.com,,,0.1353,100,100,,,,,,,,,,,1,1,1,1
musicfeeds.com.au,,,0.0332,100,100,,,,,,,,1,,,1,1,1,1
dougsandler.com,,,0.1991,600,100,,,,,,,,,,,1,1,1,1
news5cleveland.com,,,0.1991,100,100,,,,,,,,1,,,1,1,1,1
oleantimesherald.com,,,0.1677,100,100,,,,,,,,,,1,1,1,2,1
pantagraph.com,,,-0.0395,100,100,,,,,,,,,,1,1,1,2,1
emirates247.com,,,-0.1877,100,100,,,,,,,,,,,1,1,1,1
jewishvoiceny.com,,,0.0089,100,100,,,,,,,,,,,1,0,1,1
newarkpostonline.com,,,0.1144,1200,100,,,,,,,,,,1,1,1,2,1
thebaynet.com,,,-0.0283,100,100,,,,,,,,,,,1,1,1,1
wsav.com,,,0.0089,100,100,,,,,,,,,,1,1,1,2,1
bocamag.com,,,0.1477,200,100,,,,,,,,,,,1,1,1,1
biocentury.com,,,-0.1461,100,100,,,,,,,,,,,1,1,1,1
noticias24.com,,,-0.1057,100,100,,,,,,,,,,,1,1,1,1
seniorhousingnews.com,,,0.1477,100,100,,,,,,,,,,,1,1,1,1
abcnewsradioonline.com,,,-0.1461,100,100,,,,,,,,,,,1,1,1,1
capemaycountyherald.com,,,0.1802,100,100,,,,,,,,,,1,1,1,2,1
12newsnow.com,,,0.1802,100,100,,,,,,,,,,1,1,1,2,1
parkrecord.com,,,0.0802,100,100,,,,,,,,,,1,1,1,2,1
blisstree.com,,,-0.1356,100,100,,,,,,,,,,,1,1,1,1
rutlandherald.com,,,-0.1776,100,100,,,,,,,,,,1,1,1,2,1
northeasttimes.com,,,0.0206,100,100,,,,,,,,0,,,1,1,1,1
njarts.net,,,-0.1776,100,100,,,,,,,,,,,1,1,1,1
mtstandard.com,,,-0.1776,100,100,,,,,,,,,,1,1,1,2,1
complianceweek.com,,,0.0924,100,100,,,,,,,,,,,1,1,1,1
slightlyviral.com,,,-0.0168,100,100,,,,,,,,,,,1,1,1,1
thedotclub.org,,,0.057,100,100,,,,,,,,,,,1,1,1,1
1027kord.com,,,-0.1356,100,100,,,,,,,,,,,1,1,1,1
democratherald.com,,,0.057,100,100,,,,,,,,,,1,1,1,2,1
vf.to,,,-0.1356,100,100,,,,,,,,,,,1,1,1,1
pcntv.com,,,-0.1776,100,100,,,,,,,,,,,1,1,1,1
nato.int,,,0.1269,100,100,,,,,,,,1,,,1,1,1,1
voice-tribune.com,,,-0.1776,100,100,,,,,,,,,,1,0,1,1,1
canonrumors.com,,,0.1269,100,100,,,,,,,1,,,,0,1,1,1
withoutbullshit.com,,,-0.1356,100,100,,,,,,,,,,,1,1,1,1
digitallife.today.com,,,0.0924,100,100,,,,,,,,,,,1,1,1,1
trtworld.com,,,-0.1671,100,100,,,,,,,,1,,,1,1,1,1
naharnet.com,,,-0.1248,100,100,,,,,,,,,,,1,1,1,1
philstar.com,,,-0.1671,100,100,,,,,,,,,,,1,1,1,1
coed.com,,,0.1734,100,100,,,,,,,1,,,,1,1,2,1
googledrive.blogspot.com,,,-0.005,100,100,,,,,,,,,,,1,1,1,1
technewsdaily.com,,,0.1396,100,100,,,,,,,,,,,1,1,1,1
goalcast.com,,,0.1734,200,100,,,,,,,,,,,1,1,1,1
kentuckynewera.com,,,0.1049,100,100,,,,,,,,,,1,1,1,2,1
heraldandnews.com,,,0.0693,200,100,,,,,,,,,,1,1,1,2,1
damn.com,,,0.0327,100,100,,,,,,,,,,,1,1,1,1
onm.gl,,,-0.1671,100,100,,,,,,,,,,,1,1,1,1
goodfoodpittsburgh.com,,,0.1734,100,100,,,,,,,,,,,1,1,1,1
redandblack.com,,,-0.005,100,100,,,,0,-0.5,,,,,1,1,1,2,1
netnewscheck.com,,,-0.1248,100,100,,,,,,,,,,,1,1,1,1
joe.co.uk,,,-0.0438,100,100,,,,,,,,1,,,1,1,1,1
seattlemag.com,,,-0.1248,100,100,,,,,,,,,,,1,1,1,1
global.handelsblatt.com,,,0.0819,100,100,,,,,,,,,,,1,1,1,1
undeadwalking.com,,,0.1866,200,100,,,,,,,,,,,1,1,1,1
yorkshirepost.co.uk,,,-0.1137,100,100,,,,,,,,,,,1,1,1,1
irishmirror.ie,,,-0.1137,100,100,,,,,,,,1,,,1,1,1,1
nycprgirls.com,,,-0.0723,100,100,,,,,,,,,,,1,1,1,1
cnet.com.au,,,-0.0723,100,100,,,,,,,,,,,1,1,1,1
newburyportnews.com,,,0.1527,100,100,,,,,,,,,,1,1,1,2,1
registerstar.com,,,-0.1564,100,100,,,,,,,,,,1,1,1,2,1
happiest.net,,,0.007,100,100,,,,,,,,,,,1,1,1,1
govhealthit.com,,,0.1178,100,100,,,,,,,,,,,1,1,1,1
on.wzzm.com,,,-0.032,100,100,,,,,,,,,,,1,1,1,1
hamptons.com,,,-0.1137,100,100,,,,,,,,,,,1,1,1,1
airandspace.si.edu,,,-0.1564,100,100,,,,,,,,0,,,1,1,1,1
adirondackdailyenterprise.com,,,-0.1454,100,100,,,,,,,,,,1,1,1,2,1
journal-news.com,,,0.0948,100,100,,,,,,,,,,1,1,1,2,1
007.com,,,0.0948,100,100,,,,,,,,0,,,1,1,1,1
acadianasthriftymom.com,,,0.0948,100,100,,,,,,,,,,,1,1,1,1
filmingcops.com,,,-0.1454,100,100,-0.389,,,,,,,,,,1,1,1,1
lifenews.ru,,,-0.1024,100,100,,,,,,,,,,,1,1,1,1
times-news.com,,,-0.02,100,100,,,,,,,,,,1,1,1,2,1
blogs.artvoice.com,,,0.0194,100,100,,,,,,,,,,,1,1,1,1
wicz.com,,,0.0948,200,100,,,,,,,,,,,1,1,1,1
kidney.org,,,-0.1024,100,100,,,,,,,,,,,1,1,1,1
todaynews.today.com,,,0.0576,100,100,,,,,,,,,,,1,1,1,1
hudsonvalley.news12.com,,,-0.02,100,100,,,,,,,,,,,1,1,1,1
thrashermagazine.com,,,-0.1024,100,100,,,,,,,,0,,,1,1,1,1
watoday.com.au,,,-0.0606,100,100,,,,,,,,,,,1,1,1,1
annarbor.com,,,-0.1899,100,100,,,,,,,,,1,,1,1,1,1
gazeta.ru,,,0.0576,100,100,,,,,,,,,,,1,1,1,1
greendayauthority.com,,,-0.1454,200,100,,,,,,,,0,,,1,1,1,1
listen.sdpb.org,,,0.1443,100,100,,,,,,,,,,,1,1,1,1
j-14.com,,,-0.0077,100,100,,,,,,,,1,,,1,1,1,1
guampdn.com,,,-0.0077,100,100,,,,,,,,,,,1,1,1,1
wane.com,,,0.1797,100,100,,,,,,,,,,1,1,1,2,1
planetgreen.discovery.com,,,-0.179,100,100,,,,,,,,,,,1,1,1,1
tampa.cbslocal.com,,,0.108,100,100,,,,,,,,,,,1,1,1,1
nacion.com,,,-0.1342,100,100,,,,,,,,,,,1,1,1,1
campaignasia.com,,,-0.1342,100,100,,,,,,,,,,,1,1,1,1
onmilwaukee.com,,,-0.0907,100,100,,,,,,,,,,,1,1,1,1
onlinesentinel.com,,,0.032,100,100,,,,,,,,,,,1,1,1,1
pressreleaserocket.net,,,0.0705,100,100,,,,,,,,,,,1,1,1,1
breakingnews.ie,,,-0.1342,100,100,,,,,,,,1,,,1,1,1,1
progressivegrocer.com,,,-0.0787,100,100,,,,,,,,,,,1,1,1,1
kosu.org,,,-0.0787,100,100,,,,,,,,,,,1,1,1,1
sneakershouts.com,,,-0.0362,100,100,,,,,,,,0,,,1,1,1,1
es-us.noticias.yahoo.com,,,-0.0362,100,100,,,,,,,,,,,1,1,1,1
interestingengineering.com,,,0.005,100,100,,,,,,,,,,,1,1,1,1
readwriteandreflect.blogspot.com,,,-0.1679,100,100,,,,,,,,,,,1,1,1,1
wrvo.org,,,-0.0787,100,100,,,,,,,,,,,1,1,1,1
arkansasbusiness.com,,,0.1937,100,100,,,,,,,,,,1,1,1,2,1
buckslocalnews.com,,,-0.0362,200,100,,,,,,,,,,,1,1,1,1
shelovesmagazine.com,,,0.1581,200,100,,,,,,,,,,,1,1,1,1
dancespirit.com,,,-0.1679,100,100,,,,,,,1,,,,0,1,1,1
crimefictionlover.com,,,0.1215,600,100,,,,,,,,,,,1,1,1,1
mychannel957.com,,,0.1215,100,100,,,,,,,,,,,1,1,1,1
newyorkfamily.com,,,-0.1226,100,100,,,,,,,,,,,1,1,1,1
itbusiness.ca,,,0.045,100,100,,,,,,,,,,,1,1,1,1
blueshirtbanter.com,,,0.1581,200,100,,,,,,,,1,,,1,1,1,1
netsdaily.com,,,-0.0787,100,100,,,,,,,,1,,,1,1,1,1
journaltimes.com,,,0.1937,100,100,,,,,,,,,,1,1,1,2,1
kmuw.org,,,0.045,200,100,,,,,,,,1,,,1,1,1,1
thissongslaps.com,,,0.045,100,100,,,,,,,,0,,,1,1,1,1
promotehorror.com,,,-0.1226,100,100,,,,,,,1,,,,0,1,1,1
i4u.com,,,-0.1564,100,100,,,,,,,,1,,,1,1,1,1
wyomingpublicmedia.org,,,-0.0665,700,100,,,,,,,,,,,1,1,1,1
kpax.com,,,-0.0236,100,100,,,,,,,,,,1,1,1,2,1
news.abs-cbn.com,,,-0.0665,100,100,,,,,,,1,,,,1,1,2,1
wallstreetinsanity.com,,,0.1353,100,100,,,,,,,,,,,1,1,1,1
irishnews.com,,,-0.1564,100,100,,,,,,,,,,,1,1,1,1
kesq.com,,,0.1353,100,100,,,,,,,,,,1,1,1,2,1
njtoday.net,,,-0.1107,100,100,,,,,,,,,,1,1,1,2,1
qtr.io,,,0.1722,100,100,,,,,,,,0,,,1,1,1,1
annistonstar.com,,,0.1353,100,100,,,,,,,,,,1,1,1,2,1
newsinfo.inquirer.net,,,-0.0665,100,100,,,,,,,,,,,1,1,1,1
ncnewsonline.com,,,0.0974,100,100,,,,,,,,,,1,1,1,2,1
elections.ap.org,,,-0.1446,100,100,,,,,,,,,,,1,1,1,1
geoawesomeness.com,,,-0.1446,100,100,,,,,,,,,,,1,1,1,1
en.mediamass.net,,,0.0313,100,100,,,,,,,1,,,,1,1,2,1
indiatoday.in,,,-0.0538,100,100,,,,,,,,1,,,1,1,1,1
idgconnect.com,,,-0.0538,100,100,,,,,,,,,,,1,1,1,1
holaciudad.com,,,-0.1446,800,100,,,,,,,,,,1,1,1,2,1
rise.global,,,0.1495,100,100,,,,,,,,,,,1,1,1,1
bizwest.com,,,0.0719,100,100,,,,,,,,,,1,1,1,2,1
elconfidencial.com,,,-0.1923,100,100,,,,,,,,,,,1,1,1,1
wn.com,,,0.0313,100,100,,,,,,,,,,,1,1,1,1
azpm.org,,,-0.1923,100,100,,,,,,,,,,1,0,1,1,1
nwcn.com,,,-0.0106,100,100,,,,,,,,,,,1,1,1,1
cleveland19.com,,,-0.0985,100,100,,,,,,,,1,,,1,1,1,1
krtv.com,,,0.0313,100,100,,,,,,,,,,1,1,1,2,1
flkeysnews.com,,,-0.0106,100,100,,,,,,,,,,1,1,1,2,1
timesofmalta.com,,,-0.1446,100,100,,,,,,,,,,,1,1,1,1
blogs.orlandoweekly.com,,,-0.1446,100,100,,,,,,,,,,,1,1,1,1
idealistrevolution.org,,,-0.0985,100,100,,,,,,,,,,,1,1,1,1
tribune-democrat.com,,,0.1113,100,100,,,,,,,,,,,1,1,1,1
newbernsj.com,,,-0.0538,100,100,,,,,,,,,,1,1,1,2,1
thisislondon.co.uk,,,-0.0985,100,100,,,,,,,,,,,1,1,1,1
cbf.org,,,-0.1923,100,100,,,,,,,,,,,1,1,1,1
kinston.com,,,-0.0538,100,100,,,,,,,,,,1,1,1,2,1
quotesoftheday.com,,,-0.0985,100,100,,,,,,,,,,,1,1,1,1
kspr.com,,,-0.0106,100,100,,,,,,,,,,1,1,1,2,1
copblock.org,,,-0.086,100,100,,,,,,,,,,,1,1,1,1
blog.simplejustice.us,,,-0.086,100,100,,,,,,,,,,,1,1,1,1
indianagazette.com,,,0.1641,100,100,,,,,,,,,,1,0,1,1,1
theworldlink.com,,,0.1256,100,100,,,,,,,,,,1,1,1,2,1
khaama.com,,,-0.1325,100,100,,,,,,,,,,,1,1,1,1
techin.asia,,,-0.0409,100,100,,,,,,,,,,,1,1,1,1
buzznet.com,,,-0.1325,200,100,,,,,,,,0,,,1,1,1,1
aikenstandard.com,,,0.1641,100,100,,,,,,,,,,1,1,1,2,1
news.buzzbuzzhome.com,,,0.1256,200,100,,,,,,,,,,,1,1,1,1
clapway.com,,,0.1641,100,100,,,,,,,1,,,,0,1,1,1
kpopstarz.com,,,-0.0409,2300,100,,,,,,,,,,,1,1,1,1
thereadingcafe.com,,,0.1256,200,100,,,,,,,,,,,1,1,1,1
rocksound.tv,,,-0.0409,100,100,,,,,,,,1,,,1,1,1,1
facebookstories.com,,,-0.086,100,100,,,,,,,,,,,1,1,1,1
yewnorktimes.com,,,0.0859,100,100,,,,,,,,0,,,1,1,1,1
recordnet.com,,,0.0859,100,100,,,,,,,,,,1,1,1,2,1
fox17online.com,,,0.0164,100,100,,,,,,,,,,1,1,1,2,1
pittsburghlive.com,,,-0.0276,100,100,,,,,,,,,,,1,1,1,1
wdhne.ws,,,0.0164,100,100,,,,,,,,,,,1,1,1,1
physiciansbriefing.com,,,-0.073,100,100,,,,,,,,,,,1,1,1,1
movietvtechgeeks.com,,,-0.1201,100,100,,,,,,,,1,,,1,1,1,1
prodavinci.com,,,-0.1687,200,100,,,,,,,,,,,1,1,1,1
dailyillini.com,,,-0.073,100,100,,,,,,,,,,1,1,1,2,1
extras.denverpost.com,,,-0.1687,100,100,,,,,,,,,,,1,1,1,1
13wmaz.com,,,0.059,200,100,,,,,,,,,,1,1,1,2,1
march-against-monsanto.com,,,-0.1687,100,100,,,,,,,,,,,1,1,1,1
delawaretoday.com,,,0.0164,100,100,,,,,,,,,,1,1,1,2,1
rocklandtimes.com,,,0.1003,300,100,,,,,,,,,,1,1,1,2,1
testtryresults.blogspot.com,,,0.179,100,100,,,,,,,,,,,1,1,1,1
bring.mn,,,0.059,100,100,,,,,,,,,,,1,1,1,1
thelocal.no,,,-0.0276,100,100,,,,,,,,,,,1,1,1,1
amusingplanet.com,,,-0.1687,100,100,,,,,,,,,,,1,1,1,1
themindsjournal.com,,,-0.1201,100,100,,,,,,,,,,,1,1,1,1
tristatehomepage.com,,,0.059,100,100,,,,,,,,,,1,1,1,2,1
maduradas.com,,,0.1003,100,100,,,,,,,,,,,1,1,1,1
gpb.org,,,0.1403,100,100,,,,,,,,,,1,1,0,2,1
sandiego6.com,,,0.1003,100,100,,,,,,,,,,1,1,1,2,1
royal.uk,,,0.1003,100,100,,,,,,,,0,,,1,1,1,1
dallas.culturemap.com,,,-0.0276,100,100,,,,,,,,,,,1,1,1,1
live.tampabay.com,,,0.115,100,100,,,,,,,,,,,1,1,1,1
630wpro.com,,,0.0305,100,100,,,,,,,,,,,1,1,1,1
readfrontier.com,,,-0.0598,100,100,,,,,,,,,,,1,1,1,1
techly.com.au,,,-0.0598,100,100,,,,,,,,,,,1,1,1,1
citynews.ca,,,-0.1564,100,100,,,,,,,,,,,1,1,1,1
heraldcourier.com,,,0.115,100,100,,,,,,,,,,1,1,1,2,1
mobilesyrup.com,,,0.0735,100,100,,,,,,,,1,,,1,1,1,1
greatleadershipbydan.com,,,0.1553,100,100,,,,,,,,,,,1,1,1,1
inventorspot.com,,,0.0735,400,100,,,,,,,,,,,1,1,1,1
mb.ntd.tv,,,0.0735,100,100,,,,,,,,,,,1,1,1,1
in5d.com,,,0.0735,100,100,,,,,,,,,,,1,1,1,1
lenta.ru,,,-0.0139,100,100,,,,,,,,,,,1,1,1,1
njbmagazine.com,,,0.1944,200,100,,,,,,,,,,,1,1,1,1
partners.eater.com,,,0.0735,100,100,,,,,,,,,,,1,1,1,1
betakit.com,,,-0.1564,100,100,,,,,,,,,,,1,1,1,1
kitsapsun.com,,,0.1944,100,100,,,,,,,,,,1,1,1,2,1
thegadgetflow.com,,,0.0883,100,100,,,,,,,,0,,,1,1,1,1
asheepnomore.net,,,0.1302,100,100,,,,,,,,,,,1,1,1,1
hamptons-magazine.com,,,-0.1437,200,100,,,,,,,,,,,1,1,1,1
phl17.com,,,0.045,100,100,,,,,,,,,,1,1,1,2,1
fiercehealthfinance.com,,,-0.0461,200,100,,,,,,,,,,,1,1,1,1
alpha.app.net,,,-0.1952,100,100,,,,,,,,,,,1,1,1,1
f4wonline.com,,,0.0002,100,100,,,,,,,,1,,,1,1,1,1
news.cgtn.com,,,-0.1952,100,100,,,,,,,,1,,,1,1,1,1
kfoxtv.com,,,0.1708,100,100,,,,,,,,,,1,1,1,2,1
sci-tech-today.com,,,0.1708,100,100,,,,,,,,,,,1,1,1,1
wtoc.com,,,0.0883,100,100,,,,,,,,1,,,1,1,1,1
animaltracks.today.msnbc.msn.com,,,-0.0461,100,100,,,,,,,,,,,1,1,1,1
wjhl.com,,,0.1708,700,100,,,,,,,,,,1,1,1,2,1
southbmore.com,,,-0.1952,200,100,,,,,,,,,,,1,1,1,1
thespinoff.co.nz,,,-0.1952,100,100,,,,,,,,1,,,1,1,1,1
theconversation.edu.au,,,-0.1952,100,100,,,,,,,,,,,1,1,1,1
v.aa.com.tr,,,-0.0461,100,100,,,,,,,,0,,,1,1,1,1
northcountrynow.com,,,-0.032,100,50,,,,,,,,,,1,1,1,2,1
redding.com,,,0.1458,100,50,,,,,,,,,,1,1,1,2,1
ncpublicschools.org,,,0.1035,100,50,,,,,,,,,,,1,1,1,1
theclicker.today.msnbc.msn.com,,,-0.0805,100,50,,,,,,,,,,,1,1,1,1
asu.edu,,,0.1458,100,50,,,,,,,,,,1,0,1,1,1
waltermagazine.com,,,-0.1827,100,50,,,,,,,,,,,1,1,1,1
orlandodatenightguide.com,,,0.1458,100,50,,,,,,,,,,,1,1,1,1
emgn.com,,,-0.032,100,50,,,,,,,,,,,1,1,1,1
waste360.com,,,-0.032,100,50,,,,,,,,,,,1,1,1,1
americancityandcounty.com,,,0.0147,100,50,,,,,,,,,,,1,1,1,1
cmap.it,,,-0.0805,100,50,,,,,,,,,,,1,1,1,1
tropicaltidbits.com,,,0.1458,100,50,,,,,,,,,,,1,1,1,1
hsus.typepad.com,,,-0.0805,100,50,,,,,,,,,,,1,1,1,1
wilsontimes.com,,,0.0599,100,50,,,,,,,,,,1,1,1,2,1
photos.syracuse.com,,,0.0147,100,50,,,,,,,,,,,1,1,1,1
antiwar.com,,,-0.0805,100,50,,,,,,,,,,,1,1,1,1
wlbz2.com,,,-0.032,100,50,,,,,,,,,,1,1,1,2,1
straightdope.com,,,-0.1306,100,50,,,,,,,,,,,1,1,1,1